Run,Files,ID,ReadDir,Sample,Station,Depth,Size,Type,Paths,RenFiles,RenPaths,TrimmedFiles,TrimmedPaths,FilteredFiles,FilteredPaths,DereplicatedFiles
AH,4-3-B-180_S56_L001_R1_001.fastq.gz,4-3-B-180,1,4-3-B-180,4.3,B,180,Sample,Raw_AH/4-3-B-180_S56_L001_R1_001.fastq.gz,4-3-B-180_R1_ren.fastq.gz,RenamedSamples/4-3-B-180_R1_ren.fastq.gz,4-3-B-180_R1_trim.fastq.gz,TrimmedSamples/4-3-B-180_R1_trim.fastq.gz,4-3-B-180_R1_filt.fastq.gz,FilteredSamples/4-3-B-180_R1_filt.fastq.gz,DereplicatedSamples/4-3-B-180_R1_derep.fastq.gz
AH,4-3-B-180_S56_L001_R2_001.fastq.gz,4-3-B-180,2,4-3-B-180,4.3,B,180,Sample,Raw_AH/4-3-B-180_S56_L001_R2_001.fastq.gz,4-3-B-180_R2_ren.fastq.gz,RenamedSamples/4-3-B-180_R2_ren.fastq.gz,4-3-B-180_R2_trim.fastq.gz,TrimmedSamples/4-3-B-180_R2_trim.fastq.gz,4-3-B-180_R2_filt.fastq.gz,FilteredSamples/4-3-B-180_R2_filt.fastq.gz,DereplicatedSamples/4-3-B-180_R2_derep.fastq.gz
AH,4-3-B-20_S58_L001_R1_001.fastq.gz,4-3-B-20,1,4-3-B-20,4.3,B,20,Sample,Raw_AH/4-3-B-20_S58_L001_R1_001.fastq.gz,4-3-B-20_R1_ren.fastq.gz,RenamedSamples/4-3-B-20_R1_ren.fastq.gz,4-3-B-20_R1_trim.fastq.gz,TrimmedSamples/4-3-B-20_R1_trim.fastq.gz,4-3-B-20_R1_filt.fastq.gz,FilteredSamples/4-3-B-20_R1_filt.fastq.gz,DereplicatedSamples/4-3-B-20_R1_derep.fastq.gz
AH,4-3-B-20_S58_L001_R2_001.fastq.gz,4-3-B-20,2,4-3-B-20,4.3,B,20,Sample,Raw_AH/4-3-B-20_S58_L001_R2_001.fastq.gz,4-3-B-20_R2_ren.fastq.gz,RenamedSamples/4-3-B-20_R2_ren.fastq.gz,4-3-B-20_R2_trim.fastq.gz,TrimmedSamples/4-3-B-20_R2_trim.fastq.gz,4-3-B-20_R2_filt.fastq.gz,FilteredSamples/4-3-B-20_R2_filt.fastq.gz,DereplicatedSamples/4-3-B-20_R2_derep.fastq.gz
AH,4-3-B-5_S59_L001_R1_001.fastq.gz,4-3-B-5,1,4-3-B-5,4.3,B,5,Sample,Raw_AH/4-3-B-5_S59_L001_R1_001.fastq.gz,4-3-B-5_R1_ren.fastq.gz,RenamedSamples/4-3-B-5_R1_ren.fastq.gz,4-3-B-5_R1_trim.fastq.gz,TrimmedSamples/4-3-B-5_R1_trim.fastq.gz,4-3-B-5_R1_filt.fastq.gz,FilteredSamples/4-3-B-5_R1_filt.fastq.gz,DereplicatedSamples/4-3-B-5_R1_derep.fastq.gz
AH,4-3-B-5_S59_L001_R2_001.fastq.gz,4-3-B-5,2,4-3-B-5,4.3,B,5,Sample,Raw_AH/4-3-B-5_S59_L001_R2_001.fastq.gz,4-3-B-5_R2_ren.fastq.gz,RenamedSamples/4-3-B-5_R2_ren.fastq.gz,4-3-B-5_R2_trim.fastq.gz,TrimmedSamples/4-3-B-5_R2_trim.fastq.gz,4-3-B-5_R2_filt.fastq.gz,FilteredSamples/4-3-B-5_R2_filt.fastq.gz,DereplicatedSamples/4-3-B-5_R2_derep.fastq.gz
AH,4-3-B-500_S55_L001_R1_001.fastq.gz,4-3-B-500,1,4-3-B-500,4.3,B,500,Sample,Raw_AH/4-3-B-500_S55_L001_R1_001.fastq.gz,4-3-B-500_R1_ren.fastq.gz,RenamedSamples/4-3-B-500_R1_ren.fastq.gz,4-3-B-500_R1_trim.fastq.gz,TrimmedSamples/4-3-B-500_R1_trim.fastq.gz,4-3-B-500_R1_filt.fastq.gz,FilteredSamples/4-3-B-500_R1_filt.fastq.gz,DereplicatedSamples/4-3-B-500_R1_derep.fastq.gz
AH,4-3-B-500_S55_L001_R2_001.fastq.gz,4-3-B-500,2,4-3-B-500,4.3,B,500,Sample,Raw_AH/4-3-B-500_S55_L001_R2_001.fastq.gz,4-3-B-500_R2_ren.fastq.gz,RenamedSamples/4-3-B-500_R2_ren.fastq.gz,4-3-B-500_R2_trim.fastq.gz,TrimmedSamples/4-3-B-500_R2_trim.fastq.gz,4-3-B-500_R2_filt.fastq.gz,FilteredSamples/4-3-B-500_R2_filt.fastq.gz,DereplicatedSamples/4-3-B-500_R2_derep.fastq.gz
AH,4-3-B-53_S57_L001_R1_001.fastq.gz,4-3-B-53,1,4-3-B-53,4.3,B,53,Sample,Raw_AH/4-3-B-53_S57_L001_R1_001.fastq.gz,4-3-B-53_R1_ren.fastq.gz,RenamedSamples/4-3-B-53_R1_ren.fastq.gz,4-3-B-53_R1_trim.fastq.gz,TrimmedSamples/4-3-B-53_R1_trim.fastq.gz,4-3-B-53_R1_filt.fastq.gz,FilteredSamples/4-3-B-53_R1_filt.fastq.gz,DereplicatedSamples/4-3-B-53_R1_derep.fastq.gz
AH,4-3-B-53_S57_L001_R2_001.fastq.gz,4-3-B-53,2,4-3-B-53,4.3,B,53,Sample,Raw_AH/4-3-B-53_S57_L001_R2_001.fastq.gz,4-3-B-53_R2_ren.fastq.gz,RenamedSamples/4-3-B-53_R2_ren.fastq.gz,4-3-B-53_R2_trim.fastq.gz,TrimmedSamples/4-3-B-53_R2_trim.fastq.gz,4-3-B-53_R2_filt.fastq.gz,FilteredSamples/4-3-B-53_R2_filt.fastq.gz,DereplicatedSamples/4-3-B-53_R2_derep.fastq.gz
AH,4-3-DNA-control-13-Jan_S94_L001_R1_001.fastq.gz,4-3-DNA-control-13-Jan,1,4-3-DNA-control-13-Jan,4.3,NA,NA,EControl,Raw_AH/4-3-DNA-control-13-Jan_S94_L001_R1_001.fastq.gz,4-3-DNA-control-13-Jan_R1_ren.fastq.gz,RenamedSamples/4-3-DNA-control-13-Jan_R1_ren.fastq.gz,4-3-DNA-control-13-Jan_R1_trim.fastq.gz,TrimmedSamples/4-3-DNA-control-13-Jan_R1_trim.fastq.gz,4-3-DNA-control-13-Jan_R1_filt.fastq.gz,FilteredSamples/4-3-DNA-control-13-Jan_R1_filt.fastq.gz,DereplicatedSamples/4-3-DNA-control-13-Jan_R1_derep.fastq.gz
AH,4-3-DNA-control-13-Jan_S94_L001_R2_001.fastq.gz,4-3-DNA-control-13-Jan,2,4-3-DNA-control-13-Jan,4.3,NA,NA,EControl,Raw_AH/4-3-DNA-control-13-Jan_S94_L001_R2_001.fastq.gz,4-3-DNA-control-13-Jan_R2_ren.fastq.gz,RenamedSamples/4-3-DNA-control-13-Jan_R2_ren.fastq.gz,4-3-DNA-control-13-Jan_R2_trim.fastq.gz,TrimmedSamples/4-3-DNA-control-13-Jan_R2_trim.fastq.gz,4-3-DNA-control-13-Jan_R2_filt.fastq.gz,FilteredSamples/4-3-DNA-control-13-Jan_R2_filt.fastq.gz,DereplicatedSamples/4-3-DNA-control-13-Jan_R2_derep.fastq.gz
AH,4-3-O-0-2_S54_L001_R1_001.fastq.gz,4-3-O-0-2,1,4-3-O-0-2,4.3,O,0.2,Sample,Raw_AH/4-3-O-0-2_S54_L001_R1_001.fastq.gz,4-3-O-0-2_R1_ren.fastq.gz,RenamedSamples/4-3-O-0-2_R1_ren.fastq.gz,4-3-O-0-2_R1_trim.fastq.gz,TrimmedSamples/4-3-O-0-2_R1_trim.fastq.gz,4-3-O-0-2_R1_filt.fastq.gz,FilteredSamples/4-3-O-0-2_R1_filt.fastq.gz,DereplicatedSamples/4-3-O-0-2_R1_derep.fastq.gz
AH,4-3-O-0-2_S54_L001_R2_001.fastq.gz,4-3-O-0-2,2,4-3-O-0-2,4.3,O,0.2,Sample,Raw_AH/4-3-O-0-2_S54_L001_R2_001.fastq.gz,4-3-O-0-2_R2_ren.fastq.gz,RenamedSamples/4-3-O-0-2_R2_ren.fastq.gz,4-3-O-0-2_R2_trim.fastq.gz,TrimmedSamples/4-3-O-0-2_R2_trim.fastq.gz,4-3-O-0-2_R2_filt.fastq.gz,FilteredSamples/4-3-O-0-2_R2_filt.fastq.gz,DereplicatedSamples/4-3-O-0-2_R2_derep.fastq.gz
AH,4-3-O-1-2_S53_L001_R1_001.fastq.gz,4-3-O-1-2,1,4-3-O-1-2,4.3,O,1.2,Sample,Raw_AH/4-3-O-1-2_S53_L001_R1_001.fastq.gz,4-3-O-1-2_R1_ren.fastq.gz,RenamedSamples/4-3-O-1-2_R1_ren.fastq.gz,4-3-O-1-2_R1_trim.fastq.gz,TrimmedSamples/4-3-O-1-2_R1_trim.fastq.gz,4-3-O-1-2_R1_filt.fastq.gz,FilteredSamples/4-3-O-1-2_R1_filt.fastq.gz,DereplicatedSamples/4-3-O-1-2_R1_derep.fastq.gz
AH,4-3-O-1-2_S53_L001_R2_001.fastq.gz,4-3-O-1-2,2,4-3-O-1-2,4.3,O,1.2,Sample,Raw_AH/4-3-O-1-2_S53_L001_R2_001.fastq.gz,4-3-O-1-2_R2_ren.fastq.gz,RenamedSamples/4-3-O-1-2_R2_ren.fastq.gz,4-3-O-1-2_R2_trim.fastq.gz,TrimmedSamples/4-3-O-1-2_R2_trim.fastq.gz,4-3-O-1-2_R2_filt.fastq.gz,FilteredSamples/4-3-O-1-2_R2_filt.fastq.gz,DereplicatedSamples/4-3-O-1-2_R2_derep.fastq.gz
AH,4-3-O-180_S49_L001_R1_001.fastq.gz,4-3-O-180,1,4-3-O-180,4.3,O,180,Sample,Raw_AH/4-3-O-180_S49_L001_R1_001.fastq.gz,4-3-O-180_R1_ren.fastq.gz,RenamedSamples/4-3-O-180_R1_ren.fastq.gz,4-3-O-180_R1_trim.fastq.gz,TrimmedSamples/4-3-O-180_R1_trim.fastq.gz,4-3-O-180_R1_filt.fastq.gz,FilteredSamples/4-3-O-180_R1_filt.fastq.gz,DereplicatedSamples/4-3-O-180_R1_derep.fastq.gz
AH,4-3-O-180_S49_L001_R2_001.fastq.gz,4-3-O-180,2,4-3-O-180,4.3,O,180,Sample,Raw_AH/4-3-O-180_S49_L001_R2_001.fastq.gz,4-3-O-180_R2_ren.fastq.gz,RenamedSamples/4-3-O-180_R2_ren.fastq.gz,4-3-O-180_R2_trim.fastq.gz,TrimmedSamples/4-3-O-180_R2_trim.fastq.gz,4-3-O-180_R2_filt.fastq.gz,FilteredSamples/4-3-O-180_R2_filt.fastq.gz,DereplicatedSamples/4-3-O-180_R2_derep.fastq.gz
AH,4-3-O-20_S51_L001_R1_001.fastq.gz,4-3-O-20,1,4-3-O-20,4.3,O,20,Sample,Raw_AH/4-3-O-20_S51_L001_R1_001.fastq.gz,4-3-O-20_R1_ren.fastq.gz,RenamedSamples/4-3-O-20_R1_ren.fastq.gz,4-3-O-20_R1_trim.fastq.gz,TrimmedSamples/4-3-O-20_R1_trim.fastq.gz,4-3-O-20_R1_filt.fastq.gz,FilteredSamples/4-3-O-20_R1_filt.fastq.gz,DereplicatedSamples/4-3-O-20_R1_derep.fastq.gz
AH,4-3-O-20_S51_L001_R2_001.fastq.gz,4-3-O-20,2,4-3-O-20,4.3,O,20,Sample,Raw_AH/4-3-O-20_S51_L001_R2_001.fastq.gz,4-3-O-20_R2_ren.fastq.gz,RenamedSamples/4-3-O-20_R2_ren.fastq.gz,4-3-O-20_R2_trim.fastq.gz,TrimmedSamples/4-3-O-20_R2_trim.fastq.gz,4-3-O-20_R2_filt.fastq.gz,FilteredSamples/4-3-O-20_R2_filt.fastq.gz,DereplicatedSamples/4-3-O-20_R2_derep.fastq.gz
AH,4-3-O-5_S52_L001_R1_001.fastq.gz,4-3-O-5,1,4-3-O-5,4.3,O,5,Sample,Raw_AH/4-3-O-5_S52_L001_R1_001.fastq.gz,4-3-O-5_R1_ren.fastq.gz,RenamedSamples/4-3-O-5_R1_ren.fastq.gz,4-3-O-5_R1_trim.fastq.gz,TrimmedSamples/4-3-O-5_R1_trim.fastq.gz,4-3-O-5_R1_filt.fastq.gz,FilteredSamples/4-3-O-5_R1_filt.fastq.gz,DereplicatedSamples/4-3-O-5_R1_derep.fastq.gz
AH,4-3-O-5_S52_L001_R2_001.fastq.gz,4-3-O-5,2,4-3-O-5,4.3,O,5,Sample,Raw_AH/4-3-O-5_S52_L001_R2_001.fastq.gz,4-3-O-5_R2_ren.fastq.gz,RenamedSamples/4-3-O-5_R2_ren.fastq.gz,4-3-O-5_R2_trim.fastq.gz,TrimmedSamples/4-3-O-5_R2_trim.fastq.gz,4-3-O-5_R2_filt.fastq.gz,FilteredSamples/4-3-O-5_R2_filt.fastq.gz,DereplicatedSamples/4-3-O-5_R2_derep.fastq.gz
AH,4-3-O-500_S48_L001_R1_001.fastq.gz,4-3-O-500,1,4-3-O-500,4.3,O,500,Sample,Raw_AH/4-3-O-500_S48_L001_R1_001.fastq.gz,4-3-O-500_R1_ren.fastq.gz,RenamedSamples/4-3-O-500_R1_ren.fastq.gz,4-3-O-500_R1_trim.fastq.gz,TrimmedSamples/4-3-O-500_R1_trim.fastq.gz,4-3-O-500_R1_filt.fastq.gz,FilteredSamples/4-3-O-500_R1_filt.fastq.gz,DereplicatedSamples/4-3-O-500_R1_derep.fastq.gz
AH,4-3-O-500_S48_L001_R2_001.fastq.gz,4-3-O-500,2,4-3-O-500,4.3,O,500,Sample,Raw_AH/4-3-O-500_S48_L001_R2_001.fastq.gz,4-3-O-500_R2_ren.fastq.gz,RenamedSamples/4-3-O-500_R2_ren.fastq.gz,4-3-O-500_R2_trim.fastq.gz,TrimmedSamples/4-3-O-500_R2_trim.fastq.gz,4-3-O-500_R2_filt.fastq.gz,FilteredSamples/4-3-O-500_R2_filt.fastq.gz,DereplicatedSamples/4-3-O-500_R2_derep.fastq.gz
AH,4-3-O-53_S50_L001_R1_001.fastq.gz,4-3-O-53,1,4-3-O-53,4.3,O,53,Sample,Raw_AH/4-3-O-53_S50_L001_R1_001.fastq.gz,4-3-O-53_R1_ren.fastq.gz,RenamedSamples/4-3-O-53_R1_ren.fastq.gz,4-3-O-53_R1_trim.fastq.gz,TrimmedSamples/4-3-O-53_R1_trim.fastq.gz,4-3-O-53_R1_filt.fastq.gz,FilteredSamples/4-3-O-53_R1_filt.fastq.gz,DereplicatedSamples/4-3-O-53_R1_derep.fastq.gz
AH,4-3-O-53_S50_L001_R2_001.fastq.gz,4-3-O-53,2,4-3-O-53,4.3,O,53,Sample,Raw_AH/4-3-O-53_S50_L001_R2_001.fastq.gz,4-3-O-53_R2_ren.fastq.gz,RenamedSamples/4-3-O-53_R2_ren.fastq.gz,4-3-O-53_R2_trim.fastq.gz,TrimmedSamples/4-3-O-53_R2_trim.fastq.gz,4-3-O-53_R2_filt.fastq.gz,FilteredSamples/4-3-O-53_R2_filt.fastq.gz,DereplicatedSamples/4-3-O-53_R2_derep.fastq.gz
AH,4-3-S-0-2_S47_L001_R1_001.fastq.gz,4-3-S-0-2,1,4-3-S-0-2,4.3,S,0.2,Sample,Raw_AH/4-3-S-0-2_S47_L001_R1_001.fastq.gz,4-3-S-0-2_R1_ren.fastq.gz,RenamedSamples/4-3-S-0-2_R1_ren.fastq.gz,4-3-S-0-2_R1_trim.fastq.gz,TrimmedSamples/4-3-S-0-2_R1_trim.fastq.gz,4-3-S-0-2_R1_filt.fastq.gz,FilteredSamples/4-3-S-0-2_R1_filt.fastq.gz,DereplicatedSamples/4-3-S-0-2_R1_derep.fastq.gz
AH,4-3-S-0-2_S47_L001_R2_001.fastq.gz,4-3-S-0-2,2,4-3-S-0-2,4.3,S,0.2,Sample,Raw_AH/4-3-S-0-2_S47_L001_R2_001.fastq.gz,4-3-S-0-2_R2_ren.fastq.gz,RenamedSamples/4-3-S-0-2_R2_ren.fastq.gz,4-3-S-0-2_R2_trim.fastq.gz,TrimmedSamples/4-3-S-0-2_R2_trim.fastq.gz,4-3-S-0-2_R2_filt.fastq.gz,FilteredSamples/4-3-S-0-2_R2_filt.fastq.gz,DereplicatedSamples/4-3-S-0-2_R2_derep.fastq.gz
AH,4-3-S-1-2_S46_L001_R1_001.fastq.gz,4-3-S-1-2,1,4-3-S-1-2,4.3,S,1.2,Sample,Raw_AH/4-3-S-1-2_S46_L001_R1_001.fastq.gz,4-3-S-1-2_R1_ren.fastq.gz,RenamedSamples/4-3-S-1-2_R1_ren.fastq.gz,4-3-S-1-2_R1_trim.fastq.gz,TrimmedSamples/4-3-S-1-2_R1_trim.fastq.gz,4-3-S-1-2_R1_filt.fastq.gz,FilteredSamples/4-3-S-1-2_R1_filt.fastq.gz,DereplicatedSamples/4-3-S-1-2_R1_derep.fastq.gz
AH,4-3-S-1-2_S46_L001_R2_001.fastq.gz,4-3-S-1-2,2,4-3-S-1-2,4.3,S,1.2,Sample,Raw_AH/4-3-S-1-2_S46_L001_R2_001.fastq.gz,4-3-S-1-2_R2_ren.fastq.gz,RenamedSamples/4-3-S-1-2_R2_ren.fastq.gz,4-3-S-1-2_R2_trim.fastq.gz,TrimmedSamples/4-3-S-1-2_R2_trim.fastq.gz,4-3-S-1-2_R2_filt.fastq.gz,FilteredSamples/4-3-S-1-2_R2_filt.fastq.gz,DereplicatedSamples/4-3-S-1-2_R2_derep.fastq.gz
AH,4-3-S-180_S43_L001_R1_001.fastq.gz,4-3-S-180,1,4-3-S-180,4.3,S,180,Sample,Raw_AH/4-3-S-180_S43_L001_R1_001.fastq.gz,4-3-S-180_R1_ren.fastq.gz,RenamedSamples/4-3-S-180_R1_ren.fastq.gz,4-3-S-180_R1_trim.fastq.gz,TrimmedSamples/4-3-S-180_R1_trim.fastq.gz,4-3-S-180_R1_filt.fastq.gz,FilteredSamples/4-3-S-180_R1_filt.fastq.gz,DereplicatedSamples/4-3-S-180_R1_derep.fastq.gz
AH,4-3-S-180_S43_L001_R2_001.fastq.gz,4-3-S-180,2,4-3-S-180,4.3,S,180,Sample,Raw_AH/4-3-S-180_S43_L001_R2_001.fastq.gz,4-3-S-180_R2_ren.fastq.gz,RenamedSamples/4-3-S-180_R2_ren.fastq.gz,4-3-S-180_R2_trim.fastq.gz,TrimmedSamples/4-3-S-180_R2_trim.fastq.gz,4-3-S-180_R2_filt.fastq.gz,FilteredSamples/4-3-S-180_R2_filt.fastq.gz,DereplicatedSamples/4-3-S-180_R2_derep.fastq.gz
AH,4-3-S-20_S45_L001_R1_001.fastq.gz,4-3-S-20,1,4-3-S-20,4.3,S,20,Sample,Raw_AH/4-3-S-20_S45_L001_R1_001.fastq.gz,4-3-S-20_R1_ren.fastq.gz,RenamedSamples/4-3-S-20_R1_ren.fastq.gz,4-3-S-20_R1_trim.fastq.gz,TrimmedSamples/4-3-S-20_R1_trim.fastq.gz,4-3-S-20_R1_filt.fastq.gz,FilteredSamples/4-3-S-20_R1_filt.fastq.gz,DereplicatedSamples/4-3-S-20_R1_derep.fastq.gz
AH,4-3-S-20_S45_L001_R2_001.fastq.gz,4-3-S-20,2,4-3-S-20,4.3,S,20,Sample,Raw_AH/4-3-S-20_S45_L001_R2_001.fastq.gz,4-3-S-20_R2_ren.fastq.gz,RenamedSamples/4-3-S-20_R2_ren.fastq.gz,4-3-S-20_R2_trim.fastq.gz,TrimmedSamples/4-3-S-20_R2_trim.fastq.gz,4-3-S-20_R2_filt.fastq.gz,FilteredSamples/4-3-S-20_R2_filt.fastq.gz,DereplicatedSamples/4-3-S-20_R2_derep.fastq.gz
AH,4-3-S-500_S42_L001_R1_001.fastq.gz,4-3-S-500,1,4-3-S-500,4.3,S,500,Sample,Raw_AH/4-3-S-500_S42_L001_R1_001.fastq.gz,4-3-S-500_R1_ren.fastq.gz,RenamedSamples/4-3-S-500_R1_ren.fastq.gz,4-3-S-500_R1_trim.fastq.gz,TrimmedSamples/4-3-S-500_R1_trim.fastq.gz,4-3-S-500_R1_filt.fastq.gz,FilteredSamples/4-3-S-500_R1_filt.fastq.gz,DereplicatedSamples/4-3-S-500_R1_derep.fastq.gz
AH,4-3-S-500_S42_L001_R2_001.fastq.gz,4-3-S-500,2,4-3-S-500,4.3,S,500,Sample,Raw_AH/4-3-S-500_S42_L001_R2_001.fastq.gz,4-3-S-500_R2_ren.fastq.gz,RenamedSamples/4-3-S-500_R2_ren.fastq.gz,4-3-S-500_R2_trim.fastq.gz,TrimmedSamples/4-3-S-500_R2_trim.fastq.gz,4-3-S-500_R2_filt.fastq.gz,FilteredSamples/4-3-S-500_R2_filt.fastq.gz,DereplicatedSamples/4-3-S-500_R2_derep.fastq.gz
AH,4-3-S-53_S44_L001_R1_001.fastq.gz,4-3-S-53,1,4-3-S-53,4.3,S,53,Sample,Raw_AH/4-3-S-53_S44_L001_R1_001.fastq.gz,4-3-S-53_R1_ren.fastq.gz,RenamedSamples/4-3-S-53_R1_ren.fastq.gz,4-3-S-53_R1_trim.fastq.gz,TrimmedSamples/4-3-S-53_R1_trim.fastq.gz,4-3-S-53_R1_filt.fastq.gz,FilteredSamples/4-3-S-53_R1_filt.fastq.gz,DereplicatedSamples/4-3-S-53_R1_derep.fastq.gz
AH,4-3-S-53_S44_L001_R2_001.fastq.gz,4-3-S-53,2,4-3-S-53,4.3,S,53,Sample,Raw_AH/4-3-S-53_S44_L001_R2_001.fastq.gz,4-3-S-53_R2_ren.fastq.gz,RenamedSamples/4-3-S-53_R2_ren.fastq.gz,4-3-S-53_R2_trim.fastq.gz,TrimmedSamples/4-3-S-53_R2_trim.fastq.gz,4-3-S-53_R2_filt.fastq.gz,FilteredSamples/4-3-S-53_R2_filt.fastq.gz,DereplicatedSamples/4-3-S-53_R2_derep.fastq.gz
AH,5-1-B-0-2_S75_L001_R1_001.fastq.gz,5-1-B-0-2,1,5-1-B-0-2,5.1,B,0.2,Sample,Raw_AH/5-1-B-0-2_S75_L001_R1_001.fastq.gz,5-1-B-0-2_R1_ren.fastq.gz,RenamedSamples/5-1-B-0-2_R1_ren.fastq.gz,5-1-B-0-2_R1_trim.fastq.gz,TrimmedSamples/5-1-B-0-2_R1_trim.fastq.gz,5-1-B-0-2_R1_filt.fastq.gz,FilteredSamples/5-1-B-0-2_R1_filt.fastq.gz,DereplicatedSamples/5-1-B-0-2_R1_derep.fastq.gz
AH,5-1-B-0-2_S75_L001_R2_001.fastq.gz,5-1-B-0-2,2,5-1-B-0-2,5.1,B,0.2,Sample,Raw_AH/5-1-B-0-2_S75_L001_R2_001.fastq.gz,5-1-B-0-2_R2_ren.fastq.gz,RenamedSamples/5-1-B-0-2_R2_ren.fastq.gz,5-1-B-0-2_R2_trim.fastq.gz,TrimmedSamples/5-1-B-0-2_R2_trim.fastq.gz,5-1-B-0-2_R2_filt.fastq.gz,FilteredSamples/5-1-B-0-2_R2_filt.fastq.gz,DereplicatedSamples/5-1-B-0-2_R2_derep.fastq.gz
AH,5-1-B-1-2_S74_L001_R1_001.fastq.gz,5-1-B-1-2,1,5-1-B-1-2,5.1,B,1.2,Sample,Raw_AH/5-1-B-1-2_S74_L001_R1_001.fastq.gz,5-1-B-1-2_R1_ren.fastq.gz,RenamedSamples/5-1-B-1-2_R1_ren.fastq.gz,5-1-B-1-2_R1_trim.fastq.gz,TrimmedSamples/5-1-B-1-2_R1_trim.fastq.gz,5-1-B-1-2_R1_filt.fastq.gz,FilteredSamples/5-1-B-1-2_R1_filt.fastq.gz,DereplicatedSamples/5-1-B-1-2_R1_derep.fastq.gz
AH,5-1-B-1-2_S74_L001_R2_001.fastq.gz,5-1-B-1-2,2,5-1-B-1-2,5.1,B,1.2,Sample,Raw_AH/5-1-B-1-2_S74_L001_R2_001.fastq.gz,5-1-B-1-2_R2_ren.fastq.gz,RenamedSamples/5-1-B-1-2_R2_ren.fastq.gz,5-1-B-1-2_R2_trim.fastq.gz,TrimmedSamples/5-1-B-1-2_R2_trim.fastq.gz,5-1-B-1-2_R2_filt.fastq.gz,FilteredSamples/5-1-B-1-2_R2_filt.fastq.gz,DereplicatedSamples/5-1-B-1-2_R2_derep.fastq.gz
AH,5-1-B-180_S70_L001_R1_001.fastq.gz,5-1-B-180,1,5-1-B-180,5.1,B,180,Sample,Raw_AH/5-1-B-180_S70_L001_R1_001.fastq.gz,5-1-B-180_R1_ren.fastq.gz,RenamedSamples/5-1-B-180_R1_ren.fastq.gz,5-1-B-180_R1_trim.fastq.gz,TrimmedSamples/5-1-B-180_R1_trim.fastq.gz,5-1-B-180_R1_filt.fastq.gz,FilteredSamples/5-1-B-180_R1_filt.fastq.gz,DereplicatedSamples/5-1-B-180_R1_derep.fastq.gz
AH,5-1-B-180_S70_L001_R2_001.fastq.gz,5-1-B-180,2,5-1-B-180,5.1,B,180,Sample,Raw_AH/5-1-B-180_S70_L001_R2_001.fastq.gz,5-1-B-180_R2_ren.fastq.gz,RenamedSamples/5-1-B-180_R2_ren.fastq.gz,5-1-B-180_R2_trim.fastq.gz,TrimmedSamples/5-1-B-180_R2_trim.fastq.gz,5-1-B-180_R2_filt.fastq.gz,FilteredSamples/5-1-B-180_R2_filt.fastq.gz,DereplicatedSamples/5-1-B-180_R2_derep.fastq.gz
AH,5-1-B-20_S72_L001_R1_001.fastq.gz,5-1-B-20,1,5-1-B-20,5.1,B,20,Sample,Raw_AH/5-1-B-20_S72_L001_R1_001.fastq.gz,5-1-B-20_R1_ren.fastq.gz,RenamedSamples/5-1-B-20_R1_ren.fastq.gz,5-1-B-20_R1_trim.fastq.gz,TrimmedSamples/5-1-B-20_R1_trim.fastq.gz,5-1-B-20_R1_filt.fastq.gz,FilteredSamples/5-1-B-20_R1_filt.fastq.gz,DereplicatedSamples/5-1-B-20_R1_derep.fastq.gz
AH,5-1-B-20_S72_L001_R2_001.fastq.gz,5-1-B-20,2,5-1-B-20,5.1,B,20,Sample,Raw_AH/5-1-B-20_S72_L001_R2_001.fastq.gz,5-1-B-20_R2_ren.fastq.gz,RenamedSamples/5-1-B-20_R2_ren.fastq.gz,5-1-B-20_R2_trim.fastq.gz,TrimmedSamples/5-1-B-20_R2_trim.fastq.gz,5-1-B-20_R2_filt.fastq.gz,FilteredSamples/5-1-B-20_R2_filt.fastq.gz,DereplicatedSamples/5-1-B-20_R2_derep.fastq.gz
AH,5-1-B-5_S73_L001_R1_001.fastq.gz,5-1-B-5,1,5-1-B-5,5.1,B,5,Sample,Raw_AH/5-1-B-5_S73_L001_R1_001.fastq.gz,5-1-B-5_R1_ren.fastq.gz,RenamedSamples/5-1-B-5_R1_ren.fastq.gz,5-1-B-5_R1_trim.fastq.gz,TrimmedSamples/5-1-B-5_R1_trim.fastq.gz,5-1-B-5_R1_filt.fastq.gz,FilteredSamples/5-1-B-5_R1_filt.fastq.gz,DereplicatedSamples/5-1-B-5_R1_derep.fastq.gz
AH,5-1-B-5_S73_L001_R2_001.fastq.gz,5-1-B-5,2,5-1-B-5,5.1,B,5,Sample,Raw_AH/5-1-B-5_S73_L001_R2_001.fastq.gz,5-1-B-5_R2_ren.fastq.gz,RenamedSamples/5-1-B-5_R2_ren.fastq.gz,5-1-B-5_R2_trim.fastq.gz,TrimmedSamples/5-1-B-5_R2_trim.fastq.gz,5-1-B-5_R2_filt.fastq.gz,FilteredSamples/5-1-B-5_R2_filt.fastq.gz,DereplicatedSamples/5-1-B-5_R2_derep.fastq.gz
AH,5-1-B-500_S69_L001_R1_001.fastq.gz,5-1-B-500,1,5-1-B-500,5.1,B,500,Sample,Raw_AH/5-1-B-500_S69_L001_R1_001.fastq.gz,5-1-B-500_R1_ren.fastq.gz,RenamedSamples/5-1-B-500_R1_ren.fastq.gz,5-1-B-500_R1_trim.fastq.gz,TrimmedSamples/5-1-B-500_R1_trim.fastq.gz,5-1-B-500_R1_filt.fastq.gz,FilteredSamples/5-1-B-500_R1_filt.fastq.gz,DereplicatedSamples/5-1-B-500_R1_derep.fastq.gz
